Customer_Purchase_History,Sales_Level,Purchase_Number,Salary,Marketing_Time,Alternative,Discount,Marketing_Channel,Brand_Review,Awareness
0.73,0.53,3,1840,1.5,0,0,Social Media,low,0
0.71,0.67,3,2640,2,0,0,Online Advertisement,medium,0
0.53,0.66,3,1090,1.5,0,0,Mail,medium,0
0.74,0.7,3,2530,2.5,1,0,Mail,medium,0
0.6,0.52,4,2070,1.5,1,0,Mail,medium,0
0.47,0.6,4,2630,3,0,0,Mail,low,0
0.88,0.88,3,2140,1.5,1,0,Mail,low,0
0.62,0.67,2,1530,2,0,0,Social Media,low,0
0.24,0.48,5,1230,3,1,0,Personal Sales,low,0
0.15,0.36,5,1590,1.5,0,0,Paid Search,low,0
0.92,0.82,3,1850,2,0,0,Shop,low,0
0.74,0.7,4,1670,2,1,0,Referral,low,0
0.86,0.77,3,2710,2,0,0,Online Advertisement,low,0
0.96,0.61,3,1400,2,0,0,Social Media,low,0
0.54,0.6,4,1410,2,0,0,Social Media,low,0
0.99,0.87,4,1900,1.5,0,0,Social Media,low,0
0.72,0.73,5,1340,1.5,0,0,Personal Sales,low,0
0.96,0.75,5,1760,2.5,0,0,Personal Sales,low,0
0.73,0.73,4,1940,1.5,0,0,Personal Sales,low,0
0.67,0.44,5,2120,2.5,0,0,Personal Sales,low,0
0.58,0.72,5,2340,2,1,0,Personal Sales,low,0
0.9,0.99,4,1900,1.5,0,0,Personal Sales,low,0
0.99,0.37,5,1550,2,0,0,Personal Sales,low,0
0.89,0.58,4,2320,1.5,0,0,Personal Sales,low,0
0.72,0.95,4,2160,2,0,0,Personal Sales,low,0
0.77,0.8,3,2070,2,0,0,Personal Sales,low,0
0.8,0.94,4,2000,2.5,0,0,Personal Sales,medium,0
0.89,0.86,3,1780,2.5,0,0,Personal Sales,medium,0
0.59,0.81,4,1730,1.5,0,0,Personal Sales,medium,0
0.24,0.87,5,2680,3,0,0,Personal Sales,medium,0
0.94,0.59,6,2120,1.5,0,0,Personal Sales,medium,0
0.74,0.5,4,2160,2,0,0,Personal Sales,medium,0
0.63,0.62,5,2120,3.5,0,0,Personal Sales,medium,0
0.63,0.59,3,1550,2,1,0,Personal Sales,medium,0
0.77,0.65,4,1640,1.5,0,0,Personal Sales,medium,0
0.87,0.74,3,2090,2,0,0,Paid Search,medium,0
0.79,0.61,4,1360,2,0,0,Paid Search,medium,0
0.54,0.84,4,2230,2,0,0,Paid Search,medium,0
0.59,0.83,4,2390,2.5,0,0,Paid Search,high,0
0.86,0.87,3,2050,2.5,0,0,Paid Search,low,0
0.98,0.68,3,2030,2,0,0,Paid Search,medium,0
1,0.79,5,1520,2.5,0,0,Paid Search,medium,0
0.9,0.79,4,2360,2,1,0,Referral,medium,0
0.34,0.6,4,1140,2,0,0,Referral,medium,0
0.95,0.93,3,2090,1.5,0,0,Referral,low,0
0.79,0.48,4,1780,1.5,0,0,Referral,low,0
0.13,0.91,4,1750,3,0,0,Referral,low,0
0.72,0.69,3,2700,2.5,0,0,Referral,low,0
0.63,0.54,3,1450,1.5,1,0,Referral,low,0
0.81,0.76,5,1340,1.5,0,0,Referral,low,0
0.71,0.75,4,2720,2.5,0,0,Referral,low,0
0.49,0.76,3,2080,1.5,0,0,Referral,low,0
0.59,0.65,4,2190,2,1,0,Referral,low,0
0.87,0.59,5,1540,2,0,0,Shop,low,0
0.66,0.6,3,1790,2.5,0,0,Shop,low,0
0.78,0.92,5,1370,1.5,0,0,Shop,low,0
0.65,0.7,4,2110,1.5,0,0,Shop,low,0
0.8,0.97,5,2710,2.5,0,0,Shop,low,0
0.56,0.75,4,1920,1.5,0,0,Shop,low,0
0.85,0.67,4,2280,2.5,0,0,Shop,low,0
0.14,0.46,2,2670,3.5,1,0,Shop,low,0
0.74,0.62,4,2720,1.5,0,0,Shop,low,0
0.86,0.93,2,2600,1.5,0,0,Shop,low,0
0.71,0.96,4,1610,2,0,0,Shop,low,0
0.83,0.99,4,2260,1.5,0,0,Referral,low,0
0.52,0.49,4,2490,2.5,1,0,Referral,medium,0
0.63,0.8,3,2430,2,0,0,Referral,medium,0
0.92,0.93,4,2470,1.5,0,0,Online Advertisement,medium,0
0.66,0.87,3,1860,1.5,0,0,Online Advertisement,medium,0
0.77,0.7,3,1550,2,0,0,Online Advertisement,medium,0
0.74,0.97,2,1350,2.5,0,0,Online Advertisement,medium,0
0.81,0.76,5,1980,2.5,0,0,Online Advertisement,medium,0
0.67,0.55,3,1750,1.5,0,0,Online Advertisement,medium,0
0.75,0.92,3,1920,2,0,0,Social Media,medium,0
0.65,0.36,2,2820,2,0,0,Social Media,medium,0
0.81,0.6,4,1790,2,0,0,Social Media,medium,0
0.57,0.77,4,2450,2,0,0,Social Media,medium,0
0.89,0.66,4,2350,2,0,0,Online Advertisement,high,0
0.5,0.56,4,2660,1.5,0,0,Mail,low,0
0.21,0.42,4,2690,2.5,1,0,Mail,medium,0
0.79,0.67,3,2640,1.5,0,0,Mail,medium,0
0.66,0.57,3,1610,1.5,1,0,Mail,medium,0
0.82,0.95,3,2030,2,0,0,Mail,medium,0
0.85,0.85,4,2580,1.5,0,0,Social Media,low,0
0.72,0.96,3,1430,2,0,0,Personal Sales,low,0
0.52,0.92,3,2140,2,0,0,Paid Search,low,0
0.5,0.62,4,1660,2,1,0,Shop,low,0
0.52,0.82,3,1920,2,0,0,Referral,low,0
0.13,0.87,3,1850,2.5,1,0,Online Advertisement,low,0
0.87,0.98,4,1730,2,0,0,Social Media,low,0
0.53,0.98,2,1630,2,0,0,Social Media,low,0
0.15,0.76,5,2770,2.5,0,0,Social Media,low,0
0.64,0.86,5,2740,1.5,1,0,Personal Sales,low,0
0.52,0.44,3,1190,1.5,0,0,Personal Sales,low,0
0.79,0.67,4,2670,2,0,0,Personal Sales,low,0
0.74,0.89,3,1600,1.5,0,0,Personal Sales,low,0
0.81,0.84,4,1980,1.5,0,0,Personal Sales,low,0
0.94,0.6,3,1930,2,0,0,Personal Sales,low,0
0.67,0.84,6,2500,1.5,0,0,Personal Sales,low,0
0.93,0.84,3,2370,2.5,1,0,Personal Sales,low,0
0.52,0.96,4,1700,1.5,0,0,Personal Sales,low,0
0.48,0.74,2,1570,1.5,1,0,Personal Sales,medium,0
0.57,0.92,6,2670,2.5,0,0,Personal Sales,medium,0
0.71,0.77,4,1920,2.5,0,0,Personal Sales,medium,0
0.9,0.74,4,2180,1.5,1,0,Personal Sales,medium,0
0.58,0.61,4,2100,2,0,0,Personal Sales,medium,0
0.66,0.48,4,2290,2.5,0,0,Personal Sales,medium,0
0.59,0.66,3,1860,2,0,0,Personal Sales,medium,0
0.96,0.5,3,2340,1.5,1,0,Personal Sales,medium,0
0.13,0.91,2,1490,3,0,0,Personal Sales,medium,0
0.93,0.92,3,2050,2,0,0,Personal Sales,medium,0
0.54,0.72,3,1480,2.5,0,0,Paid Search,medium,0
0.54,0.77,5,2700,2,0,0,Paid Search,medium,0
0.87,0.62,3,1760,2,0,0,Paid Search,high,0
0.79,0.91,3,2260,1.5,0,0,Paid Search,low,0
0.83,0.57,3,2320,2.5,0,0,Paid Search,medium,0
0.73,0.6,3,1370,2,0,0,Paid Search,medium,0
0.29,0.42,6,2530,2,0,0,Paid Search,medium,0
0.8,0.7,6,2310,2.5,0,0,Referral,medium,0
0.29,0.81,3,1890,3.5,0,0,Referral,low,0
0.43,0.85,6,1680,1.5,0,0,Referral,low,0
0.99,0.93,3,2610,2,0,0,Referral,low,0
0.86,0.51,4,1520,2,0,0,Referral,low,0
0.85,0.78,5,2630,1.5,1,0,Referral,low,0
0.66,0.68,3,2580,2,0,0,Referral,low,0
0.57,0.99,3,2050,2,0,0,Referral,low,0
0.31,0.64,6,1830,1.5,1,0,Referral,low,0
0.88,0.88,3,1530,2,0,0,Referral,low,0
0.72,0.72,5,1940,2.5,0,0,Referral,low,0
0.75,0.66,4,2020,1.5,0,0,Shop,low,0
0.82,0.71,4,1640,2.5,0,0,Shop,low,0
0.82,0.67,3,2130,1.5,0,0,Shop,low,0
0.15,0.52,4,2650,3.5,0,0,Shop,low,0
0.16,0.88,6,2180,2,0,0,Shop,low,0
0.95,0.4,5,2860,2.5,0,0,Shop,low,0
0.87,0.73,3,1720,2,1,0,Shop,low,0
0.85,0.89,4,2510,1.5,0,0,Shop,low,0
0.58,0.6,3,1100,2,1,0,Shop,low,0
0.63,0.86,3,2690,2.5,0,0,Shop,low,0
0.69,0.68,3,1510,2,1,0,Shop,low,0
0.53,0.85,5,1610,1.5,0,0,Referral,medium,0
0.96,0.71,4,2100,2,0,0,Referral,medium,0
0.73,0.83,2,1670,2,0,0,Referral,medium,0
0.5,0.6,3,2700,2,1,0,Online Advertisement,medium,0
0.81,0.83,3,1330,2,1,0,Online Advertisement,medium,0
0.82,0.59,3,2490,2,0,0,Online Advertisement,medium,0
0.76,0.72,4,2660,2,0,0,Online Advertisement,medium,0
0.27,0.82,4,2760,1.5,0,0,Online Advertisement,medium,0
0.64,0.38,6,2150,2,0,0,Online Advertisement,medium,0
0.57,0.9,3,2620,1.5,0,0,Social Media,medium,0
0.49,0.84,5,1930,2,0,0,Social Media,medium,0
0.66,0.92,2,1020,2.5,0,0,Social Media,medium,0
0.71,0.36,4,2780,2.5,1,0,Social Media,high,0
0.61,0.63,3,2500,2.5,0,0,Online Advertisement,low,0
0.52,0.89,5,1930,2.5,0,0,Mail,medium,0
0.62,0.91,3,1330,2,0,0,Mail,medium,0
0.98,0.65,4,2160,2.5,0,0,Mail,medium,0
0.67,0.56,5,1740,1.5,1,0,Mail,medium,0
0.85,0.62,2,2800,2.5,0,0,Mail,low,0
0.84,0.85,4,2460,1.5,0,0,Social Media,low,0
1,0.53,3,1420,2,0,0,Personal Sales,low,0
0.72,0.76,4,1440,2,1,0,Paid Search,low,0
0.66,0.75,6,1000,2.5,1,0,Shop,low,0
0.64,0.71,5,2120,1.5,0,0,Referral,low,0
1,0.76,5,2010,2,0,0,Online Advertisement,low,0
0.75,0.59,5,2060,1.5,0,0,Social Media,low,0
0.81,0.77,4,1970,2,0,0,Social Media,low,0
0.31,0.98,5,2320,3,0,0,Social Media,low,0
0.32,0.97,6,2720,1.5,0,0,Personal Sales,low,0
0.48,0.5,4,1730,2,0,0,Personal Sales,low,0
0.62,0.42,2,1240,1.5,0,0,Personal Sales,low,0
0.77,0.86,5,2820,2.5,0,0,Personal Sales,low,0
0.76,0.8,2,2190,2.5,1,0,Personal Sales,low,0
0.68,0.41,3,1060,3.5,0,0,Personal Sales,low,0
0.72,0.79,4,1920,2.5,0,0,Personal Sales,low,0
0.87,0.91,5,1900,1.5,0,0,Personal Sales,low,0
0.59,0.57,2,1560,1.5,0,0,Personal Sales,low,0
0.7,0.64,3,1800,1.5,0,0,Personal Sales,low,0
0.73,0.81,4,2450,1.5,0,0,Personal Sales,low,0
0.58,0.62,3,1690,1.5,0,0,Personal Sales,medium,0
0.64,0.66,3,1880,2.5,0,0,Personal Sales,medium,0
0.89,0.66,5,2240,1.5,0,0,Personal Sales,medium,0
0.95,0.71,3,2630,1.5,1,0,Personal Sales,medium,0
0.84,0.9,3,2620,1.5,0,0,Personal Sales,medium,0
0.6,0.99,4,2250,2,0,0,Personal Sales,medium,0
0.71,0.63,5,2240,2,1,0,Personal Sales,medium,0
0.6,0.95,3,2660,2,0,0,Personal Sales,medium,0
0.91,0.68,3,2180,2,1,0,Paid Search,medium,0
0.75,1,3,1020,2,0,0,Paid Search,medium,0
0.7,0.67,4,1810,2,0,0,Paid Search,medium,0
0.23,0.64,5,1500,3,0,0,Paid Search,medium,0
0.73,0.83,4,2700,1.5,0,0,Paid Search,high,0
0.99,0.49,4,2700,1.5,0,0,Paid Search,low,0
0.62,0.68,5,2650,2,0,0,Paid Search,medium,0
0.98,0.89,4,1690,2,0,0,Referral,medium,0
0.61,0.94,3,2240,2.5,0,0,Referral,medium,0
0.52,0.92,3,1500,1.5,1,0,Referral,medium,0
0.65,0.66,5,2390,2.5,0,0,Referral,low,0
0.59,0.9,3,2450,2,1,0,Referral,low,0
0.71,0.8,3,1820,1.5,1,0,Referral,low,0
0.18,0.7,5,1820,2.5,0,0,Referral,low,0
0.21,0.93,4,2430,2.5,0,0,Referral,low,0
0.15,0.67,6,2090,3,0,0,Referral,low,0
0.97,0.53,4,1950,2.5,0,0,Referral,low,0
0.39,0.48,3,1900,1.5,0,0,Referral,low,0
0.35,0.66,2,1400,1.5,0,0,Shop,medium,0
0.88,0.58,4,1470,2.5,0,0,Shop,medium,0
0.58,0.97,3,2650,2,0,0,Shop,medium,0
0.61,0.78,3,2380,1.5,0,0,Shop,medium,0
0.59,0.98,3,1550,2,0,0,Shop,medium,0
0.55,0.41,4,1320,3,1,0,Shop,medium,0
0.52,0.8,5,2570,2,0,0,Shop,medium,0
0.71,0.77,2,2550,2,0,0,Shop,medium,0
0.63,0.82,5,2290,1.5,0,0,Shop,medium,0
0.17,0.84,5,2160,2.5,0,0,Shop,medium,0
0.95,0.49,4,2690,2.5,0,0,Shop,medium,0
1,0.73,3,2050,1.5,0,0,Referral,medium,0
0.73,0.96,2,1510,2,0,0,Referral,medium,0
0.8,0.64,4,2460,2,1,0,Referral,medium,0
0.63,0.8,4,2560,2.5,0,0,Online Advertisement,medium,0
0.95,0.59,4,2350,2,0,0,Online Advertisement,medium,0
0.75,0.83,4,2290,1.5,0,0,Online Advertisement,medium,0
0.64,0.72,5,1580,2,0,0,Online Advertisement,medium,0
0.72,1,3,1970,2,0,0,Online Advertisement,medium,0
0.72,0.53,3,1510,2.5,0,0,Online Advertisement,medium,0
0.85,0.63,3,1670,2,0,0,Social Media,medium,0
0.24,0.94,4,1460,2.5,0,0,Social Media,medium,0
0.69,0.53,4,2810,2.5,0,0,Social Media,medium,0
0.69,0.7,3,2120,1.5,0,0,Social Media,medium,0
0.87,0.59,5,2610,2,0,0,Online Advertisement,medium,0
0.78,0.91,3,2380,1.5,0,0,Mail,high,0
0.76,0.74,4,2350,2,0,0,Mail,high,0
0.35,0.7,3,1070,2,0,0,Mail,high,0
0.88,0.59,6,2430,2.5,0,0,Mail,high,0
0.78,0.79,5,2330,2,1,0,Mail,high,0
0.36,0.42,3,2060,3,0,0,Social Media,high,0
0.24,0.7,5,1720,2.5,0,0,Personal Sales,high,0
0.55,0.82,3,2480,1.5,0,0,Paid Search,high,0
0.91,0.53,3,1470,2.5,1,0,Shop,high,0
0.66,0.61,5,2590,2,0,0,Referral,high,0
0.57,0.82,3,2670,2,0,0,Online Advertisement,high,0
0.64,0.64,3,2630,2,0,0,Social Media,high,0
0.63,0.98,3,1600,2.5,1,0,Social Media,low,0
0.49,0.92,5,1760,2,0,0,Social Media,low,0
0.7,0.7,3,2240,2,0,0,Personal Sales,low,0
0.3,0.71,3,1550,1.5,0,0,Personal Sales,low,0
0.51,0.52,3,1320,2,0,0,Personal Sales,low,0
0.71,0.87,5,1730,2,0,0,Personal Sales,low,0
0.64,0.67,3,1650,2,0,0,Personal Sales,low,0
0.67,0.66,6,2720,2,0,0,Personal Sales,low,0
0.83,0.94,5,1560,2,1,0,Personal Sales,low,0
0.92,0.96,3,1540,1.5,1,0,Personal Sales,low,0
0.84,0.53,3,2370,2,1,0,Personal Sales,low,0
0.97,0.75,2,2710,3.5,0,0,Personal Sales,low,0
0.19,0.91,6,1520,2,0,0,Personal Sales,low,0
0.86,0.51,4,1520,2,1,0,Personal Sales,low,0
0.71,0.69,3,1720,2,0,0,Personal Sales,low,0
0.76,0.56,4,2140,1.5,1,0,Personal Sales,medium,0
0.68,0.88,5,2010,2,0,0,Personal Sales,medium,0
0.61,0.99,2,2750,2,1,0,Personal Sales,medium,0
0.85,0.79,3,1560,2,0,0,Personal Sales,medium,0
0.84,0.89,3,2340,1.5,0,0,Personal Sales,medium,0
0.62,0.63,2,1230,1.5,0,0,Personal Sales,medium,0
0.77,0.76,3,2010,2.5,0,0,Paid Search,medium,0
0.79,0.93,5,1600,2.5,1,0,Paid Search,medium,0
0.97,0.5,3,1730,1.5,0,0,Paid Search,medium,0
0.59,0.61,4,1410,1.5,1,0,Paid Search,medium,0
0.93,0.62,3,2310,3.5,0,0,Paid Search,medium,0
0.85,0.54,4,1740,1.5,0,0,Paid Search,medium,0
0.7,0.57,4,2110,2,0,0,Paid Search,high,0
0.54,0.91,3,2490,2,0,0,Referral,high,0
0.42,0.86,2,1080,3,0,0,Referral,high,0
0.96,0.75,4,1650,2,0,0,Referral,high,0
0.58,0.8,3,1810,2.5,0,0,Referral,high,0
0.61,0.59,3,2370,1.5,0,0,Referral,high,0
0.62,0.97,5,1800,1.5,0,0,Referral,high,0
0.68,0.7,3,2090,2,0,0,Referral,high,0
0.6,0.73,3,1910,3,1,0,Referral,low,0
0.7,0.91,4,1810,1.5,1,0,Referral,low,0
0.65,0.55,4,2500,1.5,0,0,Referral,low,0
0.48,0.59,2,1790,1.5,0,0,Referral,low,0
0.75,0.73,3,2250,2.5,0,0,Shop,low,0
0.69,0.78,5,2670,1.5,1,0,Shop,low,0
0.34,0.46,2,1690,1.5,1,0,Shop,low,0
0.59,0.49,4,1640,2,0,0,Shop,low,0
0.94,0.95,4,1550,2,0,0,Shop,medium,0
0.98,0.77,5,2230,1.5,1,0,Shop,medium,0
0.72,0.66,3,1600,2,0,0,Shop,medium,0
0.79,0.7,4,2680,1.5,0,0,Shop,medium,0
0.54,0.61,4,1510,2.5,1,0,Shop,medium,0
0.73,0.95,3,1560,1.5,0,0,Shop,medium,0
0.82,0.58,4,1360,2,0,0,Shop,medium,0
0.57,0.45,3,1890,1.5,0,0,Referral,medium,0
0.98,0.93,5,2030,1.5,0,0,Referral,medium,0
0.91,0.65,5,1740,1.5,0,0,Referral,medium,0
0.72,0.91,3,2390,1.5,0,0,Online Advertisement,medium,0
0.48,0.73,5,1520,3.5,0,0,Online Advertisement,medium,0
0.57,0.86,4,2680,3.5,0,0,Online Advertisement,medium,0
0.86,0.96,4,1460,2,0,0,Online Advertisement,medium,0
0.63,0.85,3,2320,2.5,0,0,Online Advertisement,medium,0
0.81,0.52,3,2550,3,0,0,Online Advertisement,medium,0
0.21,0.37,4,1290,2.5,0,0,Social Media,medium,0
0.9,0.66,3,2610,2,1,0,Social Media,medium,0
0.79,0.78,3,1010,1.5,1,0,Social Media,medium,0
0.95,0.49,4,2290,2,0,0,Social Media,medium,0
0.29,0.43,3,1620,2.5,0,0,Online Advertisement,medium,0
0.81,0.52,4,2700,2,0,0,Mail,medium,0
0.21,0.56,6,2770,3,0,0,Mail,medium,0
0.7,0.83,5,2610,2.5,0,0,Mail,high,0
0.66,0.64,4,2040,1.5,0,0,Mail,low,0
0.16,0.86,2,2150,1.5,0,0,Mail,medium,0
0.72,0.8,3,2190,2,0,0,Social Media,medium,0
0.51,0.5,3,1470,2.5,0,0,Personal Sales,medium,0
0.59,0.63,5,2430,1.5,0,0,Paid Search,medium,0
0.66,0.4,2,1550,3,1,0,Shop,medium,0
0.69,0.84,3,2530,1.5,0,0,Referral,medium,0
0.69,0.94,4,2350,2,0,0,Online Advertisement,medium,0
0.89,0.79,5,2570,2,0,0,Social Media,medium,0
0.52,0.56,4,2250,1.5,0,0,Social Media,medium,0
0.91,0.91,3,1670,2,0,0,Social Media,medium,0
0.96,0.53,5,2240,2.5,0,0,Personal Sales,low,0
0.8,0.58,5,1270,2,0,0,Personal Sales,low,0
0.55,0.77,3,2560,2,1,0,Personal Sales,low,0
0.93,0.63,4,2330,1.5,0,0,Personal Sales,low,0
0.93,0.86,4,1690,2.5,0,0,Personal Sales,low,0
0.54,0.48,3,1520,1.5,0,0,Personal Sales,low,0
0.48,0.76,5,2360,1.5,0,0,Personal Sales,low,0
0.19,0.99,3,1540,1.5,0,0,Personal Sales,high,0
0.95,0.71,3,2230,1.5,0,0,Personal Sales,low,0
0.96,0.81,4,2110,2,0,0,Personal Sales,high,0
0.63,0.89,4,1920,1.5,0,0,Personal Sales,high,0
0.81,0.8,4,2270,1.5,1,0,Personal Sales,low,0
0.5,0.88,4,2650,2,1,0,Personal Sales,low,0
0.76,0.72,5,2280,1.5,0,0,Personal Sales,high,0
0.84,0.49,4,1520,2,0,0,Personal Sales,low,0
0.2,0.95,5,1690,3,0,0,Personal Sales,medium,0
0.78,0.92,3,1690,2,0,0,Personal Sales,high,0
0.8,0.68,4,1570,2,0,0,Personal Sales,medium,0
0.94,0.57,4,2510,1.5,1,0,Personal Sales,medium,0
0.44,0.74,5,2530,1.5,0,0,Paid Search,medium,0
0.92,0.85,3,1550,1.5,0,0,Paid Search,medium,0
0.54,0.8,3,2320,1.5,0,0,Paid Search,high,0
0.56,0.56,4,1950,1.5,0,0,Paid Search,medium,0
0.66,0.69,4,1980,2,1,0,Paid Search,medium,0
0.8,0.91,3,2460,2,0,0,Paid Search,medium,0
0.6,0.81,2,2140,2,0,0,Paid Search,high,0
0.73,0.73,5,2490,2,0,0,Referral,medium,0
0.55,0.74,3,2110,2,1,0,Referral,high,0
0.7,0.71,5,2690,2,0,0,Referral,low,0
0.53,0.68,4,2140,2,0,0,Referral,medium,0
0.9,0.94,4,2310,2,0,0,Referral,medium,0
0.8,0.78,3,1750,2,0,0,Referral,medium,0
0.51,0.6,5,1750,2,0,0,Referral,medium,0
0.46,0.56,5,2380,3,0,0,Referral,low,0
0.63,0.79,4,2280,2.5,0,0,Referral,low,0
0.83,0.93,3,2200,2.5,0,0,Referral,low,0
0.85,0.55,4,2330,1.5,1,0,Referral,low,0
0.8,0.57,3,2250,2.5,0,0,Shop,low,0
0.79,0.97,5,1870,2,0,0,Shop,low,0
0.37,0.71,3,1170,2,0,0,Shop,low,0
0.85,0.9,3,1840,2,1,0,Shop,low,0
0.76,0.56,3,2160,2,0,0,Shop,low,0
0.99,0.62,4,1400,1.5,1,0,Shop,low,0
0.55,0.63,3,2010,1.5,1,0,Shop,high,0
0.69,0.69,4,1670,2,1,0,Shop,low,0
0.68,1,5,2030,1.5,0,0,Shop,low,0
0.69,0.9,5,2310,1.5,1,0,Shop,low,0
0.65,0.7,3,1410,2.5,0,0,Shop,low,0
0.17,0.88,6,2260,2,1,0,Referral,high,0
0.48,0.65,3,1990,1.5,0,0,Referral,low,0
0.65,0.59,4,1920,2,0,0,Referral,low,0
0.57,0.49,4,2470,1.5,0,0,Online Advertisement,low,0
0.8,0.67,3,1640,2,0,0,Online Advertisement,high,0
0.8,0.6,5,2340,1.5,0,0,Online Advertisement,low,0
0.5,0.6,2,1770,2,1,0,Online Advertisement,medium,0
0.95,0.87,3,2080,1.5,0,0,Online Advertisement,high,0
0.69,0.93,3,2330,2,0,0,Online Advertisement,medium,0
0.74,0.57,4,1720,2,0,0,Social Media,high,0
0.68,0.59,3,1410,2,0,0,Social Media,medium,0
0.68,0.55,3,2130,2,0,0,Social Media,medium,0
0.65,0.37,5,1280,2,1,0,Social Media,medium,0
0.85,0.92,4,1510,2,1,0,Online Advertisement,medium,0
0.49,0.48,4,2470,2,0,0,Mail,medium,0
0.19,0.8,6,1430,2.5,0,0,Mail,medium,0
0.95,0.61,3,1640,2,0,0,Mail,medium,0
0.63,0.62,3,1830,2,0,0,Mail,medium,0
0.83,0.8,4,2740,2,0,0,Mail,high,0
0.62,0.78,4,2610,1.5,0,0,Social Media,low,0
0.74,0.98,5,2000,2,0,0,Personal Sales,medium,0
0.7,0.87,5,1770,1.5,0,0,Paid Search,medium,0
0.28,0.38,5,1390,2.5,0,0,Shop,medium,0
0.39,0.56,6,2280,3,0,0,Referral,medium,0
0.62,0.63,3,2300,1.5,0,0,Online Advertisement,medium,0
0.79,0.54,5,2120,2.5,0,0,Social Media,medium,0
0.87,0.74,4,2650,2.5,0,0,Social Media,medium,0
0.29,0.75,3,1240,2.5,0,0,Social Media,medium,0
0.37,0.88,4,1550,2,0,0,Personal Sales,medium,0
0.68,0.55,4,2150,2.5,0,0,Personal Sales,high,0
0.9,0.51,4,2140,1.5,0,0,Personal Sales,low,0
0.97,0.65,3,1810,2,0,0,Personal Sales,low,0
0.6,0.77,4,2290,1.5,0,0,Personal Sales,low,0
0.58,0.79,5,2620,1.5,0,0,Personal Sales,high,0
0.83,0.86,3,1650,2,0,0,Personal Sales,low,0
0.83,0.73,5,1360,2,0,0,Personal Sales,low,0
0.94,0.71,4,1510,1.5,1,0,Personal Sales,low,0
0.69,0.9,5,2260,2.5,0,0,Personal Sales,high,0
0.81,0.81,5,2150,1.5,0,0,Personal Sales,low,0
0.19,0.5,6,1430,3,1,0,Personal Sales,low,0
0.18,0.64,3,2230,2.5,1,0,Personal Sales,low,0
0.58,0.63,4,2710,2,0,0,Personal Sales,low,0
0.76,0.65,3,2200,2,0,0,Personal Sales,low,0
0.26,0.47,6,1820,2.5,0,0,Personal Sales,low,0
0.78,0.87,3,1900,2,0,0,Personal Sales,low,0
0.71,0.56,3,1980,2,0,0,Personal Sales,medium,0
0.76,0.61,3,1410,1.5,0,0,Personal Sales,medium,0
0.44,0.81,3,2480,1.5,0,0,Paid Search,medium,0
0.26,0.69,2,1680,3,0,0,Paid Search,medium,0
0.75,0.57,5,1620,2,0,0,Paid Search,medium,0
0.64,0.9,4,2110,2,0,0,Paid Search,medium,0
0.79,0.71,4,2710,2,0,0,Paid Search,medium,0
0.96,0.61,3,2710,1.5,0,0,Paid Search,medium,0
0.63,1,5,2440,1.5,0,0,Paid Search,medium,0
0.65,0.55,5,2610,2,1,0,Referral,medium,0
0.76,0.81,3,2250,2,0,0,Referral,medium,0
0.26,0.9,4,2660,3,0,0,Referral,medium,0
0.84,0.73,3,1460,3,1,0,Referral,high,0
0.74,0.77,3,2330,2,0,0,Referral,low,0
0.53,0.45,4,1800,2,0,0,Referral,medium,0
0.7,0.56,5,2080,2,0,0,Referral,medium,0
0.62,0.69,4,1650,2.5,1,0,Referral,medium,0
0.71,0.68,4,2210,2.5,0,0,Referral,medium,0
0.5,0.65,3,2150,1.5,0,0,Referral,low,0
0.53,0.5,6,2640,3.5,0,0,Referral,low,0
0.88,0.89,2,1600,2.5,0,0,Shop,low,0
0.79,0.83,2,1920,2,0,0,Shop,low,0
0.69,0.89,5,2010,1.5,0,0,Shop,low,0
0.57,0.96,4,2640,1.5,0,0,Shop,low,0
0.68,0.8,4,1860,2,1,0,Shop,low,0
0.6,0.82,4,2720,2,0,0,Shop,low,0
0.7,0.9,4,2160,2,0,0,Shop,low,0
0.71,0.76,4,1420,1.5,1,0,Shop,low,0
0.49,0.51,4,1330,2,0,0,Shop,low,0
0.74,0.7,4,2600,1.5,0,0,Shop,low,0
0.2,0.93,4,1010,3,0,0,Shop,low,0
0.57,0.5,4,2300,1.5,0,0,Referral,low,0
0.83,0.48,3,2420,2.5,0,0,Referral,low,0
0.22,0.64,3,1930,1.5,0,0,Referral,low,0
0.67,0.57,2,2340,2.5,0,0,Online Advertisement,low,0
0.54,0.84,3,1320,2,0,0,Online Advertisement,low,0
0.54,0.53,4,1830,2,0,0,Online Advertisement,low,0
0.64,0.61,4,1910,2.5,0,0,Online Advertisement,low,0
0.23,0.84,5,1400,2.5,0,0,Online Advertisement,low,0
0.88,0.87,5,2570,2,0,0,Online Advertisement,medium,0
0.83,0.54,4,2190,2,0,0,Social Media,medium,0
0.88,0.67,5,1410,1.5,0,0,Social Media,medium,0
0.9,0.85,5,1620,1.5,0,0,Social Media,medium,0
0.49,0.61,3,1810,2,0,0,Social Media,medium,0
0.55,0.49,3,1910,2,0,0,Online Advertisement,medium,0
0.92,0.69,4,1490,3.5,1,0,Mail,medium,0
0.72,0.67,3,1640,2.5,0,0,Mail,medium,0
0.63,0.5,4,2350,2,0,0,Mail,medium,0
0.98,0.66,3,1990,2,0,0,Mail,medium,0
0.76,0.52,3,2480,2,0,0,Mail,medium,0
0.42,0.56,2,1030,2,1,0,Social Media,medium,0
